poultry,maize,wheat,grains,beef,cheese,pig,sugar,roots_x.1,soya,butter,roots_x,oils,roots_y,rice,roots_y.1,sheep,meat,carbs
20.2350792103,29.6848299805,114.501493484,13.8214231488,44.7819677674,10.7531049839,5.61149201854,37.2693453044,40.2494812582,0.714644154416,1.12080478583,24.9069230427,12.1479026094,6.41387844566,5.84554156003,12.3046584232,1.3739739368,72.002512933,128.322916633
28.4722732096,3.66372934494,82.0052690524,14.5017304559,26.2444229578,11.0536129685,15.1611725955,50.3951238946,104.122503565,0.0,3.61463583407,62.8800724171,19.6590870924,6.06028223013,14.9395006256,11.6508695044,15.4373645177,85.3152332806,96.5069995083
0.751015962169,0.383492655959,21.6223771632,0.279989824502,0.938633669117,0.00925197876703,5.34915995782e-07,1.50998662797,13.3667405123,6.85789745802e-07,0.142084055206,12.8506425159,6.16891017767,2.34822075149,150.589606684,4.42592929711,0.882761908281,2.57241207448,21.9023669877
25.9493379157,20.670700563,51.1056950222,2.09377384745,23.8966381431,2.61130475224,9.70731848427,54.0959789045,63.4601227242,0.0,0.457394736479,34.7210084741,17.7346697819,8.12263568285,45.304254082,16.0690638727,0.390580357976,59.9438749011,53.1994688696
31.1138407589,51.931109217,93.8195549085,16.4407512016,23.1502503832,10.8406463747,22.9315490379,39.767135224,94.5822472262,19.0046757615,2.7972581247,59.4934152182,31.444858198,8.22591263389,7.98197535703,16.3453179702,0.831616387368,78.0272565673,110.26030611
23.4629469321,14.2760467318,120.257750166,2.2635147126,15.1559227399,3.64838925334,12.9347381711,13.6732854765,71.7071745845,5.93346855568e-06,0.777018883918,42.4596273007,12.5845336813,6.26734599103,10.1173467016,12.1015484881,0.696675467616,52.2502833107,122.521264879
8.2212369381,5.24932866774,72.7088338286,4.76725902,2.89633550946,0.1608584604,24.7155658256,6.81757026413,8.95731260622,4.96094479599,0.0664919990939,16.5372718917,10.6418135908,11.0016292377,82.3691663056,17.9445609735,1.89881313455,37.7319514077,77.4760928486
12.2811633617,36.1974067897,26.4254554905,1.57572861099,12.4714385394,1.25435215624,2.09903239475,11.0436390717,125.857690946,0.0673410005803,0.460983062822,65.2989945498,16.7701034906,9.56126500059,35.9289802221,19.0817608102,0.283072885154,27.134707181,28.0011841015
6.81107588037,3.63381063989,194.748838996,15.6101214839,2.95921427484,0.616657852927,0.0750564165295,9.91865212279,47.4480068509,2.88678528321e-06,0.332588639775,25.7373661002,12.5134579725,3.3444251838,2.1987184715,6.33317669773,5.06191589595,14.9072624677,210.35896048
7.86495651598,44.6735105281,178.306105325,3.66248307831,6.72631380498,6.93430201676,0.0342434872762,11.2835338962,12.1701685,0.0330461947854,2.21457228492,13.146757491,14.3507485123,2.94818199913,39.6910248026,4.71027927924,1.02172440426,15.6472382125,181.968588403
0.550345796626,41.0809054798,32.3681094287,58.8118154786,3.11787618551,0.0761046797742,0.0117425199993,0.901650930919,11.3515011397,0.18441778204,0.231577142853,5.79445031371,0.634645208836,7.88573652112,0.203112588532,15.6743111493,0.829570897155,4.50953539929,91.1799249073
18.3833364186,9.8555901614,111.461658456,9.48707198118,12.4547308169,16.63683655,33.147834901,36.0454901536,95.1637921458,0.0,3.66522796581,57.9193054441,21.6574279399,9.60552083456,4.47920371358,18.2803837134,2.62384821935,66.6097503559,120.948730437
1.6370711478,44.2523707457,13.6196676394,18.3740043882,0.992377087325,0.0104468167821,0.539252175829,2.64333942671,1.7949520262,4.78034566336e-06,0.0641832978217,16.2487309848,8.51721112239,58.5209778677,23.5391464727,111.827526032,0.885831115721,4.05453152668,31.9936720276
3.13300100684,0.0200967120917,0.026879526671,0.00932476715367,3.02609551846,9.4442232e-05,2.94764646431,0.014449041544,0.00742072058067,1.053e-08,1.23555783333e-05,1.37294682012,0.00755444672367,0.009748007767,0.038121537525,0.0183952914173,0.685809866886,9.79255285649,0.0362042938247
3.58955026398,26.4039963414,16.318383998,0.200054178784,1.35428603425,0.0329973716421,1.77873320687,5.44498010904,3.59006163511,4.54098580952,0.0515818172589,12.0529052859,13.3686043347,9.26218816247,142.499230494,15.4306347299,0.34778407869,7.07035358378,16.5184381768
0.744816881812,6.00883636729,58.835119545,15.964414737,1.33214784836,0.000243789891798,0.34485759509,5.20825472316,51.5435169432,0.439694624933,1.98186021441,28.0745275725,9.13522803195,3.09513081112,74.1930033682,5.2026348935,0.574214536534,2.9960368618,74.799534282
11.1032555664,1.0637666157,167.139846721,0.410309980343,3.38279388316,3.30833775707,1.06680594889e-06,9.84343297472,27.3596869102,0.158281925209,2.419533111,16.0843588683,15.9463140566,4.60072040753,30.895843914,8.97921732397,5.69823933806,20.1842898545,167.550156701
54.498660602,0.002767699512,0.129104430931,0.0102324711877,15.0477396604,0.0165719625903,1.72434860218,0.0203915937403,0.0759229274987,1.4975e-08,0.00118808936933,0.0485641454155,0.015469962836,0.00526830417783,0.013294133972,0.009063924682,1.26799732076,72.5387461854,0.139336902119
12.17757843,16.6458263997,41.0847885936,3.12050780133,8.05432892181,1.85072191431,13.4753284284,17.3933455011,40.9968075435,6.23301406656,0.681761572579,54.4777993984,17.2722619588,3.86286859625,65.0810786501,7.42005104704,0.330942982347,34.0381787626,44.205296395
3.17274028504,6.00547105968e-06,152.138600178,4.04824112717,14.6322565885,0.658233278216,7.34454070918,9.36907095251,232.573246544,0.163577551714,0.702114605708,117.892021593,9.93068502983,7.65299122649,8.34036802733,13.4002363408,5.69558682352,30.8451244062,156.186841306
10.041171703,1.75288814166,47.6161206759,6.39213402426,8.11929254724,0.964946305513,16.9508938522,23.2307709234,29.2675704762,8.95507747456,0.0930933518849,40.6316485849,15.108712929,1.99741495923,94.7245135328,3.89458863683,0.114257607917,35.2256157103,54.0082547002
17.8309390203,148.123295459,41.5030518957,5.67932931539,10.4973787315,2.46732415313,8.76008432892,40.9357507999,31.3020991515,0.0,1.17721307351,20.4673811169,15.8492064308,2.53109590178,8.25848553918,3.3577548565,0.665118825404,37.7535209061,47.1823812111
1.63743495051,55.184701932,13.5664574097,15.3538559804,0.49815143616,0.0249284166247,3.55864890837,1.73829839639,3.81562765704,4.92677250028e-06,0.0372904018112,2.72121793723,5.02606454725,39.6465603059,14.5590404008,76.5074116348,1.20342789154,6.89766318658,28.9203133901
28.5305072853,1.70896471284,39.012668624,0.225346566126,3.90232901006,0.203631775482,6.04633395212,15.0495658193,1.56110159643,3.84517064661e-06,0.393848927874,31.6543399051,22.9515626886,1.3503048144,76.4838834273,2.70059809329,0.563148952779,39.0423192003,39.2380151902
1.27835138213,31.2675004724,16.22568467,75.354152336,1.70085037915,0.0595302273843,1.05450975461,3.25622815556,1.33136555266,1.76173618515,0.0907895835666,4.64526363774,10.3251237037,37.2134637724,23.1331101345,64.1151930194,2.42022710698,6.45393862288,91.579837006
24.7405103587,4.50394154165,40.7245595766,16.9034370973,22.6968184025,10.6158136338,13.1088502238,55.151469437,86.6338555251,3.1268291848e-05,8.13359349854,55.6510939022,16.4423714609,7.61421008649,7.66384253111,14.676705338,25.0968378101,85.6430167952,57.6279966739
2.09167803271,7.15479064558,127.380215369,2.19657582391,4.48012206674,0.00248468050517,5.08014630006e-07,7.52159600626,143.861224929,0.00586168167456,3.56892567841,73.170202642,14.9027737644,1.77382340034,15.3160586437,2.86722724202,2.96649009085,9.53829069832,129.576791193
18.4994935262,16.4414147931,54.0180338752,6.26732055788,3.88975007297,0.38671840047,2.24540447158,11.3093937718,39.0084711451,0.0104210122209,0.220684191762,29.9973396607,9.84590472796,12.9074079883,49.2762891008,25.6591965403,1.27917755919,25.9138256299,60.2853544331
6.58571646001,16.6403112825,26.8908204323,8.08551519437e-06,3.23043282447,0.206350606553,12.5472327784,7.81781284438,0.131934187547,0.0125774683249,0.129802263522,14.6736595443,5.50508700492,4.43269794922,96.8778839902,8.71394612766,0.383837465018,22.7472195279,26.8908285178
6.36841264682,47.1386403248,44.3615272892,8.01050272599e-05,25.9279159963,0.27022270457,17.3176820227,6.22693405412,70.5767114059,18.4016742955,0.004970002934,37.9892363933,21.5491603256,23.3498096574,12.9842930449,44.5632533403,0.498046733336,50.1120573992,44.3616073942
9.23708483962,2.39104213185,109.30478317,33.6099474144,11.1897773716,2.04236617911,10.1164408103,36.0082994635,144.863496793,0.0,2.41993043936,81.6393587478,13.8915787008,11.4428686784,4.7589578025,22.5635618386,0.849374128832,31.3926771504,142.914730584
