poultry,maize,wheat,grains,beef,cheese,pig,sugar,roots_x.1,soya,butter,roots_x,oils,roots_y,rice,roots_y.1,sheep,meat,carbs
25.7529996437,25.2546771548,115.698049,11.321432803,44.5033254449,11.2514126789,5.56183323171,42.4328182626,40.4988598793,2.52811361704,0.827511837399,24.0368566664,24.0258534723,5.02640854012,7.83857724627,9.61082920601,1.16281164234,76.9809699626,127.019481803
34.4337105933,3.6052735367,88.9135488595,12.0955018765,26.0280168415,10.969974519,18.7530863963,47.9114669556,106.74972285,0.0,3.7575111141,66.4614716679,20.438537711,5.94695968402,10.0390779044,11.5679405617,12.2695405446,91.4843543757,101.009050736
1.05060294558,3.33025467479,20.0413984737,0.121146045936,0.915402663693,0.00756692193309,4.84900923702e-07,7.51357999643,15.8308436768,0.167679868926,0.149561870418,15.715153774,8.38201046656,3.32817402042,157.244592891,6.42360673367,1.03335577363,2.99936186781,20.1625445197
32.2446735352,21.6757092883,50.9643358825,2.63442117587,24.1025788484,2.77903633145,9.42173261058,60.8287289676,55.5846293932,0.0,0.407574228409,31.0220157258,22.8932912022,8.77567824118,45.9411511737,17.3294878037,0.392664116294,66.1616491104,53.5987570583
33.3944569397,49.0385989372,90.0215565714,8.84256084286,21.9013819706,11.2880001283,18.7197772414,37.8940968198,93.1723155081,12.6273866426,2.69316549759,58.3776848435,28.298639047,7.71156004197,10.4066869186,15.3356616481,1.04011661756,75.0557327692,98.8641174143
28.5961173931,16.7878174747,118.645922086,2.00630352301,15.4535625717,3.8701579821,15.6566561764,39.8630604718,69.3175479496,5.52883488718e-06,1.03000482784,42.6356404306,23.4906049217,6.16497574646,11.2565184255,11.9208794598,0.558210213134,60.2645463543,120.652225609
9.4145038403,6.47442169087,67.172343847,3.86046554305,3.0758016956,0.213110911704,26.5415660709,9.21636325107,20.0570769503,6.40676119536,0.087050637901,24.2650732893,17.3486432964,10.1295841873,77.9239582738,16.2257721335,2.428571716,41.4604433228,71.03280939
17.6952853961,41.2326239279,26.9608845149,1.61209769499,12.5808846742,1.22181260276,2.77236570708,35.8549588768,126.991813032,0.132784722534,0.45135932338,66.4477004747,16.9212260604,8.91741306801,33.3789801015,17.8041604637,0.274828061037,33.3233638385,28.5729822099
6.96140603371,3.70317135439,208.746566408,16.0255910457,4.2816241493,0.751523392673,0.0693233677541,33.823452143,55.7907306616,2.66628340478e-06,0.429318460028,30.4005722666,16.6857145274,5.4527590681,2.21791907861,10.5683690349,5.40486320977,16.7172167605,224.772157454
8.520957896,44.5776124661,185.466894676,3.68422876197,8.58965412707,7.88280778446,0.0238070445594,33.4772288368,15.5707011066,0.00858717576592,1.95355865698,16.0477981687,16.3351016479,3.67941983075,41.1952263369,6.28293989609,1.23969053195,18.3741095996,189.151123438
