poultry,maize,wheat,grains,beef,cheese,pig,sugar,roots_x.1,soya,butter,roots_x,oils,roots_y,rice,roots_y.1,sheep,meat,carbs
18.806635951,25.2449961542,115.723710775,11.9356647578,41.8018849524,9.64604000264,4.19239058042,37.9229636637,41.4162152819,1.77823906293,0.844052760723,24.2468534583,23.0694053032,5.74374982639,7.09909279914,11.1652285578,1.30284502701,66.1037565108,127.659375533
31.7106974843,3.68040092164,82.708544878,12.5470936457,26.4981804511,11.0016162154,17.0267228351,49.9084547624,103.493551673,0.0,3.70697240397,64.4163956353,19.1279768831,5.99338075402,12.48772747,11.6693479389,12.568254029,87.8038547995,95.2556385237
0.831194935093,1.14733249752,21.7467117427,0.200370192242,0.929637970471,0.00794614976722,5.06742746872e-07,5.39749322206,14.1147410399,0.0116908551574,0.152605170619,14.1158163079,7.02483486443,2.47385215644,151.959681799,4.6930420178,0.960474751817,2.72130816412,21.9470819349
28.7370958681,20.6951866608,50.8351061046,2.5808277413,24.6174524081,2.55882998222,9.50891571122,53.5571126481,60.0906691339,0.0,0.413679210926,33.0509562718,19.2786154189,8.11844781309,45.2121147204,16.0745831912,0.355557004917,63.2190209924,53.4159338459
32.7618659408,50.5356972668,93.2080328848,14.5202245323,22.8491611451,10.9505708244,20.8517714726,37.4129311919,91.7898242437,15.8852267918,2.94042427997,58.0899182795,28.6282473355,8.2626064881,8.93708363773,16.4016749861,0.94556694145,77.4083654999,107.728257417
24.45826679,15.6800215301,121.163096317,2.01320370005,15.4692184764,3.77969759178,13.7366867105,39.7616589291,70.9484641236,5.72244599682e-06,0.85082833162,43.3047367836,17.7453661875,6.86369929442,11.5933041073,13.3096597519,0.578398540537,54.2425705173,123.176300017
8.38697593897,5.60025799032,69.6894664744,4.22643902279,3.02735457328,0.188442414421,25.8335246625,8.54386733857,16.148834772,5.73118500709,0.0792520153463,21.0250813273,14.4980272189,11.2656724262,79.372886366,18.5245760408,2.19032477493,39.4381799497,73.9159054972
14.7722305205,40.1018857686,27.2644616549,1.54199607082,11.1704941784,1.24921887905,2.29336260192,34.0327702417,131.191474116,0.155197257461,0.448358550028,68.2089598507,15.9834141416,8.50232125888,36.0651175278,16.9727521315,0.285082448375,28.5211697492,28.8064577258
7.00533198678,3.62065206679,200.851757064,16.0480866113,3.86809216588,0.772270579493,0.0722282034569,32.0086098019,47.2168884553,2.77800785613e-06,0.488695041353,25.9461726527,15.3659483019,4.96081335767,1.90843749637,9.57468437278,5.03230812083,15.9779604769,216.899843675
8.02238014628,44.5652418551,180.743879362,3.67220907798,6.33321803165,8.34682427253,0.0252631216919,33.876496976,11.3223189288,0.0256956331018,2.10810363642,13.020315271,15.211429863,3.11821885379,41.3369933041,5.11044802394,0.846244756593,15.2271060562,184.41608844
0.612554801531,36.375002749,36.3250375674,61.9927788417,3.30789655022,0.0814055241985,0.0178519765098,3.19404386542,31.9665635258,0.169188374804,0.242341837883,16.0595272209,0.611323816641,8.32726048043,0.360545358596,16.543063794,1.07501065883,5.01331398709,98.3178164091
19.5674024734,9.7789594682,110.372334432,9.22707687409,12.4565294245,16.5147806081,33.2265102003,36.9528544145,95.7291200604,0.0,3.63492559646,58.3538736582,23.2835423393,9.37134058411,4.69251497979,17.8197918684,2.49515225722,67.7455943554,119.599411306
2.8072973299,42.7198153506,13.6526257954,18.275079041,0.886145710939,0.012320425743,0.513242268117,8.59249125252,1.72634905835,4.43300160415e-06,0.115458566003,14.184390539,11.1693555855,57.8039075499,29.5156470619,110.642853208,0.99692611533,5.20361142429,31.9277048364
3.20592631113,0.0195457212213,0.02885683414,0.00861327632667,3.2756475916,4.89947723333e-05,3.33180488622,0.024767283316,0.00771124800633,1.00273333333e-08,2.536666e-06,1.334301914,0.0111636026967,0.00930714574033,0.0396714933693,0.0175161696273,0.68632616205,10.499704951,0.0374701104667
4.59730067754,26.8264128252,17.0344560512,0.189199947729,1.41053317053,0.0385076026734,1.69456414135,17.025869639,3.76259474988,2.78407579326,0.058558519282,12.4836211158,14.7386157217,9.27476226279,134.400028699,15.3115646702,0.526027472178,8.2284254616,17.2236559989
0.980889212802,6.77888102305,59.4664507103,15.627921904,1.1936087597,0.000130883587275,0.324118888656,16.176455084,49.8410136101,0.454795885851,2.33480333855,27.263334019,8.87911943365,2.98496165737,69.9516293272,4.98124919783,0.556253181317,3.05487004248,75.0943726143
13.8276884276,1.0604275687,166.634895069,0.394119509782,3.6845824353,3.46922751419,1.02471072543e-06,29.9725667597,26.5040229654,0.174050051449,2.82591347016,16.114018174,19.4013520851,5.26136446943,32.9188103257,10.2338239924,5.54182745224,23.0540993399,167.029014579
62.1918779396,0.00335648345733,0.133057197145,0.0134327675227,18.2118647953,0.0175068366643,2.08595575241,0.0632061682337,0.0632282716463,1.41683333333e-08,0.000735830165333,0.0427896357692,0.0116726376983,0.005711603961,0.0135104486807,0.009744128519,1.15445023279,83.6441487201,0.146489964668
11.7063079658,14.8894464778,40.5004941287,3.21430656323,7.10883620562,1.89592170793,14.6758642538,17.5135701173,41.2015011038,6.02975770391,0.715141728596,53.4403456377,17.90668433,3.70518128283,62.5514589218,7.15458811448,0.291658341908,33.7826667671,43.7148006919
5.84137232757,5.94163327709e-06,150.521376353,3.36992562927,14.8274687369,1.05026881155,10.1766875606,29.1135913712,259.146528861,1.14956301139,1.19118236867,130.867816134,14.2279718115,11.0758141403,8.40262867746,18.2581946174,5.80953535151,36.6550639766,153.891301982
9.85654166134,1.79971686091,47.8265641576,4.75215777558,7.75114662595,1.24099655463,19.5488953735,27.5047177323,28.8440688844,8.97509995377,0.15258214791,41.1524058998,16.4798345315,1.75949766711,85.4917090444,3.42376403315,0.11193078921,37.26851445,52.5787219332
21.1460525104,149.829832655,39.8690110411,6.77832317064,10.6663644698,2.55767005024,9.61744224906,44.572315821,34.1537298766,0.0,1.15077272067,22.2308885779,16.7629031829,2.46219926069,9.3235894912,3.43862796681,0.849964222434,42.2798234517,46.6473342117
1.46293927715,47.8660263086,15.2278070996,15.8778504104,0.525677231079,0.0287641582023,4.20514974733,5.879810096,3.70696524257,4.5176351498e-06,0.0246051457247,3.4840187641,4.43861840099,40.9788932336,16.4279420447,78.9169998798,1.089591514,7.28335776956,31.1056575101
31.2828362459,1.76901003754,39.0227079822,2.53398644611e-05,4.56339884512,0.240640309898,6.48459172315,48.0077080446,1.7537127768,3.61998067751e-06,0.383809891498,30.0259154023,25.3012207896,1.28393655859,73.1411276451,2.56786225725,0.507340612135,42.8381674263,39.0227333221
